signal_date,execution_date,regime,breadth,targets,equity_before_open,equity_after_close
2017-05-01T00:00:00,2017-06-01T00:00:00,STRONG_BULL,0.8888888888888888,"{'SPY': 0.6, 'QQQ': 0.2}",3523.9004549732504,3521.127049024358
2017-06-01T00:00:00,2017-07-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",3521.127049024358,3592.7809931074403
2017-07-01T00:00:00,2017-08-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",3592.7809931074403,3613.9275684984896
2017-08-01T00:00:00,2017-09-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",3613.9275684984896,3655.2428055991877
2017-09-01T00:00:00,2017-10-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",3655.2428055991877,3740.469203972103
2017-10-01T00:00:00,2017-11-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",3740.469203972103,3823.600039121857
2017-11-01T00:00:00,2017-12-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",3823.600039121857,3856.0362328945685
2017-12-01T00:00:00,2018-01-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",3856.0362328945685,4053.1861985783307
2018-01-01T00:00:00,2018-02-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",4053.1861985783307,3953.801613952456
2018-02-01T00:00:00,2018-03-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",3953.801613952456,3856.764831652514
2018-03-01T00:00:00,2018-04-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",3856.764831652514,3872.8396924566828
2018-04-01T00:00:00,2018-05-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",3872.8396924566828,3973.4988908791715
2018-05-01T00:00:00,2018-06-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",3973.4988908791715,3996.547650382784
2018-06-01T00:00:00,2018-07-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",3996.547650382784,4108.835725102064
2018-07-01T00:00:00,2018-08-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",4108.835725102064,4234.876230016078
2018-08-01T00:00:00,2018-09-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",4234.876230016078,4247.532942735723
2018-09-01T00:00:00,2018-10-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",4247.532942735723,3999.7126078966658
2018-10-01T00:00:00,2018-11-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",3999.7126078966658,4041.7647971315223
2018-11-01T00:00:00,2018-12-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",4041.7647971315223,3766.3012579471797
2018-12-01T00:00:00,2019-01-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",3766.3012579471797,4022.4951113660754
2019-01-01T00:00:00,2019-02-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2}",4022.4951113660754,4124.6876294934045
2019-02-01T00:00:00,2019-03-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'DIA': 0.2}",4124.6876294934045,4194.6743912347865
2019-03-01T00:00:00,2019-04-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'DIA': 0.2}",4194.6743912347865,4364.262585323154
2019-04-01T00:00:00,2019-05-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'DIA': 0.2}",4364.262585323154,4070.88066268693
2019-05-01T00:00:00,2019-06-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'DIA': 0.2}",4070.88066268693,4361.624424077142
2019-06-01T00:00:00,2019-07-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'DIA': 0.2}",4361.624424077142,4430.708392960998
2019-07-01T00:00:00,2019-08-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'DIA': 0.2}",4430.708392960998,4357.16621583987
2019-08-01T00:00:00,2019-09-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'DIA': 0.2}",4357.16621583987,4434.858198689566
2019-09-01T00:00:00,2019-10-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'DIA': 0.2}",4434.858198689566,4537.055814865318
2019-10-01T00:00:00,2019-11-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'DIA': 0.2}",4537.055814865318,4708.4540865507015
2019-11-01T00:00:00,2019-12-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'DIA': 0.2}",4708.4540865507015,4843.313889777265
2019-12-01T00:00:00,2020-01-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'DIA': 0.2}",4843.313889777265,4862.783735188632
2020-01-01T00:00:00,2020-02-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLY': 0.10781814811018453, 'XLK': 0.09218185188981548}",4862.783735188632,4504.349130770107
2020-02-01T00:00:00,2020-03-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLY': 0.10668682239314749, 'XLK': 0.09331317760685254}",4504.349130770107,4000.7320320735553
2020-03-01T00:00:00,2020-04-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.09834222961253797, 'XLV': 0.10165777038746204}",4000.7320320735553,4531.870548614133
2020-04-01T00:00:00,2020-05-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10238809857695697, 'XLY': 0.09761190142304305}",4531.870548614133,4789.31697717683
2020-05-01T00:00:00,2020-06-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10157666639885937, 'XLY': 0.09842333360114064}",4789.31697717683,4948.4251281200795
2020-06-01T00:00:00,2020-07-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.5999999999999999, 'QQQ': 0.19999999999999996, 'XLK': 0.10374328258882684, 'XLY': 0.09625671741117313}",4948.4251281200795,5258.863977775867
2020-07-01T00:00:00,2020-08-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10310399192188031, 'XLY': 0.09689600807811968}",5258.863977775867,5704.343959767646
2020-08-01T00:00:00,2020-09-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10269426766129508, 'XLY': 0.09730573233870493}",5704.343959767646,5470.617622739604
2020-09-01T00:00:00,2020-10-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10148157243619514, 'XLY': 0.09851842756380486}",5470.617622739604,5314.671490391018
2020-10-01T00:00:00,2020-11-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10176062908442851, 'XLY': 0.0982393709155715}",5314.671490391018,5888.592486627335
2020-11-01T00:00:00,2020-12-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10175476556390473, 'XLY': 0.09824523443609529}",5888.592486627335,6121.82547623366
2020-12-01T00:00:00,2021-01-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10284346386399892, 'XLY': 0.09715653613600107}",6121.82547623366,6086.772414340112
2021-01-01T00:00:00,2021-02-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLY': 0.10013586431559685, 'XLK': 0.09986413568440315}",6086.772414340112,6191.109767296189
2021-02-01T00:00:00,2021-03-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLY': 0.1004073818631412, 'XLK': 0.09959261813685881}",6191.109767296189,6416.924520673831
2021-03-01T00:00:00,2021-04-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLY': 0.10035063392484861, 'XLK': 0.0996493660751514}",6416.924520673831,6767.875519586833
2021-04-01T00:00:00,2021-05-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLY': 0.10072551825529981, 'XLK': 0.0992744817447002}",6767.875519586833,6748.864316328728
2021-05-01T00:00:00,2021-06-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.101526284139451, 'XLY': 0.098473715860549}",6748.864316328728,6992.854689118381
2021-06-01T00:00:00,2021-07-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLY': 0.09976700509480291, 'XLK': 0.1002329949051971}",6992.854689118381,7169.3888926669515
2021-07-01T00:00:00,2021-08-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10312359777009689, 'XLY': 0.09687640222990314}",7169.3888926669515,7395.716709315856
2021-08-01T00:00:00,2021-09-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.1021621135166019, 'XLY': 0.0978378864833981}",7395.716709315856,7046.960491536523
2021-09-01T00:00:00,2021-10-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10148819127321712, 'XLY': 0.09851180872678289}",7046.960491536523,7594.773127574321
2021-10-01T00:00:00,2021-11-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10093217268081052, 'XLY': 0.09906782731918949}",7594.773127574321,7634.932657890165
2021-11-01T00:00:00,2021-12-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10341777840940791, 'XLY': 0.0965822215905921}",7634.932657890165,7888.236163705467
2021-12-01T00:00:00,2022-01-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10700645789646415, 'XLY': 0.09299354210353586}",7888.236163705467,7375.291698983939
2022-01-01T00:00:00,2022-02-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.5999999999999999, 'QQQ': 0.19999999999999996, 'XLK': 0.10839355529943764, 'XLY': 0.09160644470056234}",7375.291698983939,7112.579957826118
2022-02-01T00:00:00,2022-03-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11006850834172549, 'XLY': 0.08993149165827453}",7112.579957826118,7393.966143015589
2022-03-01T00:00:00,2022-04-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10613739393275966, 'XLV': 0.09386260606724035}",7393.966143015589,6685.710821992848
2022-04-01T00:00:00,2022-05-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10038014377495952, 'XLV': 0.09961985622504048}",6685.710821992848,6678.783125061496
2022-05-01T00:00:00,2022-06-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10057957766195608, 'XLV': 0.09942042233804395}",6678.783125061496,6155.651118530684
2022-06-01T00:00:00,2022-07-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLV': 0.10405549731268848, 'XLK': 0.09594450268731154}",6155.651118530684,6750.435976335684
2022-07-01T00:00:00,2022-08-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.09849874017037365, 'XLV': 0.10150125982962638}",6750.435976335684,6435.224264712748
2022-08-01T00:00:00,2022-09-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.09840675742384783, 'XLV': 0.1015932425761522}",6435.224264712748,5848.722642656638
2022-09-01T00:00:00,2022-10-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLV': 0.10705894403930816, 'XLK': 0.09294105596069185}",5848.722642656638,6278.855509432498
2022-10-01T00:00:00,2022-11-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLV': 0.10897566399327792, 'XLK': 0.0910243360067221}",6278.855509432498,6622.90169431299
2022-11-01T00:00:00,2022-12-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLV': 0.1081261622338861, 'XLK': 0.09187383776611391}",6622.90169431299,6213.4211166242785
2022-12-01T00:00:00,2023-01-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLV': 0.1107622248353368, 'XLK': 0.0892377751646632}",6213.4211166242785,6615.779091188557
2023-01-01T00:00:00,2023-02-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLV': 0.10705436058576852, 'XLK': 0.09294563941423148}",6615.779091188557,6481.2277984686025
2023-02-01T00:00:00,2023-03-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.098929225101348, 'XLV': 0.10107077489865202}",6481.2277984686025,6831.916508382171
2023-03-01T00:00:00,2023-04-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10213788985678025, 'XLV': 0.09786211014321976}",6831.916508382171,6924.011638942786
2023-04-01T00:00:00,2023-05-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10347065306685664, 'XLV': 0.09652934693314337}",6924.011638942786,7087.461258345493
2023-05-01T00:00:00,2023-06-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10911524266923348, 'XLV': 0.09088475733076655}",7087.461258345493,7525.014266516272
2023-06-01T00:00:00,2023-07-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11059967266324365, 'XLV': 0.08940032733675637}",7525.014266516272,7759.606896893728
2023-07-01T00:00:00,2023-08-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11340005587687255, 'XLV': 0.08659994412312748}",7759.606896893728,7642.934461279428
2023-08-01T00:00:00,2023-09-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11324678312291635, 'XLV': 0.08675321687708366}",7642.934461279428,7276.125136167236
2023-09-01T00:00:00,2023-10-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11491557121946389, 'XLV': 0.08508442878053613}",7276.125136167236,7131.226711048051
2023-10-01T00:00:00,2023-11-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11388724034316261, 'XLV': 0.0861127596568374}",7131.226711048051,7813.074346200089
2023-11-01T00:00:00,2023-12-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11315511860177141, 'XLV': 0.0868448813982286}",7813.074346200089,8179.900246749633
2023-12-01T00:00:00,2024-01-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.5999999999999999, 'QQQ': 0.19999999999999996, 'XLK': 0.11522362446130643, 'XLV': 0.08477637553869355}",8179.900246749633,8333.56437425817
2024-01-01T00:00:00,2024-02-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11547522062864815, 'XLV': 0.08452477937135186}",8333.56437425817,8748.635918356302
2024-02-01T00:00:00,2024-03-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11509139180493273, 'XLV': 0.08490860819506728}",8748.635918356302,8967.172849148172
2024-03-01T00:00:00,2024-04-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11394745205488277, 'XLV': 0.08605254794511724}",8967.172849148172,8574.782315437866
2024-04-01T00:00:00,2024-05-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11328975254794385, 'XLV': 0.08671024745205617}",8574.782315437866,9027.46675332326
2024-05-01T00:00:00,2024-06-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11357891398646996, 'XLV': 0.08642108601353005}",9027.46675332326,9427.397808936796
2024-06-01T00:00:00,2024-07-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11547109448845827, 'XLV': 0.08452890551154174}",9427.397808936796,9449.401699754697
2024-07-01T00:00:00,2024-08-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11140758770028941, 'XLV': 0.0885924122997106}",9449.401699754697,9651.782680796015
2024-08-01T00:00:00,2024-09-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.10962763689342864, 'XLV': 0.09037236310657137}",9651.782680796015,10340.866482989026
2024-09-01T00:00:00,2024-10-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11145690865335567, 'XLV': 0.08854309134664434}",10340.866482989026,10208.679137869289
2024-10-01T00:00:00,2024-11-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11177401715192772, 'XLV': 0.08822598284807227}",10208.679137869289,10743.464967990614
2024-11-01T00:00:00,2024-12-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.5999999999999999, 'QQQ': 0.19999999999999996, 'XLK': 0.1136820472336614, 'XLV': 0.08631795276633858}",10743.464967990614,10536.617108919962
2024-12-01T00:00:00,2025-01-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.5999999999999999, 'QQQ': 0.19999999999999996, 'XLK': 0.11810214911483544, 'XLV': 0.08189785088516455}",10536.617108919962,10799.743803680512
2025-01-01T00:00:00,2025-02-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11502915191587788, 'XLV': 0.08497084808412213}",10799.743803680512,10644.875314241966
2025-02-01T00:00:00,2025-03-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11423209393229404, 'XLV': 0.08576790606770597}",10644.875314241966,10016.854494434445
2025-03-01T00:00:00,2025-04-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11048675496510714, 'XLV': 0.08951324503489286}",10016.854494434445,9977.250941795824
2025-04-01T00:00:00,2025-05-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11458234409175204, 'XLV': 0.08541765590824799}",9977.250941795824,10594.684996303406
2025-05-01T00:00:00,2025-06-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.12120099119143007, 'XLI': 0.07879900880856995}",10594.684996303406,11212.505408238945
2025-06-01T00:00:00,2025-07-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11864474026177274, 'XLI': 0.08135525973822727}",11212.505408238945,11499.187784709362
2025-07-01T00:00:00,2025-08-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.12012472410204728, 'XLI': 0.07987527589795274}",11499.187784709362,11661.213499893678
2025-08-01T00:00:00,2025-09-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11821681309860331, 'DIA': 0.0817831869013967}",11661.213499893678,12159.823302191931
2025-09-01T00:00:00,2025-10-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.1191171266749485, 'DIA': 0.08088287332505151}",12159.823302191931,12572.536209109083
2025-10-01T00:00:00,2025-11-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11906849756760683, 'DIA': 0.0809315024323932}",12572.536209109083,12482.558674160693
2025-11-01T00:00:00,2025-12-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11697077231571676, 'DIA': 0.08302922768428327}",12482.558674160693,12492.490747185855
2025-12-01T00:00:00,2026-01-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11754247013643658, 'DIA': 0.08245752986356344}",12492.490747185855,12650.59184535594
2026-01-01T00:00:00,2026-02-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11669026266185137, 'DIA': 0.08330973733814866}",12650.59184535594,12476.571859456566
2026-02-01T00:00:00,2026-03-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11691979694491944, 'XLI': 0.08308020305508057}",12476.571859456566,11835.056386598702
2026-03-01T00:00:00,2026-04-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11588422876379362, 'DIA': 0.08411577123620641}",11835.056386598702,13292.337549122774
2026-04-01T00:00:00,2026-05-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.5999999999999999, 'QQQ': 0.19999999999999996, 'XLK': 0.11663799125225474, 'DIA': 0.08336200874774524}",13292.337549122774,14327.26121469189
2026-05-01T00:00:00,2026-06-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11855954621467135, 'DIA': 0.08144045378532866}",14327.26121469189,14262.59171133647
2026-06-01T00:00:00,2026-07-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11728741907041187, 'DIA': 0.08271258092958814}",14262.59171133647,13948.101513438298
2026-07-01T00:00:00,2026-08-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11280184359346226, 'DIA': 0.08719815640653776}",13948.101513438298,14407.151732027294
2026-08-01T00:00:00,2026-09-01T00:00:00,STRONG_BULL,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'XLK': 0.11462015177303891, 'DIA': 0.0853798482269611}",14407.151732027294,14464.147663136455
